audio,text,description
/home/jupyter-koustav/fine_tuning/test_1/16757205419144758552.wav,soon after the outbreak of hostilities britain initiated a naval blockade of germany,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11766033532714442721.wav,"since 1966 the sundarbans have been a wildlife sanctuary and it is estimated that there are now 400 royal bengal tigers and about 30,000 spotted deer in the area",A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4911753908854223816.wav,"since 1966 the sundarbans have been a wildlife sanctuary and it is estimated that there are now 400 royal bengal tigers and about 30,000 spotted deer in the area",A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3491234462595391279.wav,we don't know for sure but it may have had a forked tongue its diet included turtles large fish other mosasaurs and it may even have been a cannibal,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1394697283561012104.wav,we don't know for sure but it may have had a forked tongue its diet included turtles large fish other mosasaurs and it may even have been a cannibal,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1261572251451962704.wav,six hostages including the children and elderly were released early as were the filipino photographers,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15842229443202938478.wav,a simple popular dinner especially during the summer is the pa amb oli bread with olive oil tomato and any available condiments such as cheese tunafish etc,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14077379425479054842.wav,a simple popular dinner especially during the summer is the pa amb oli bread with olive oil tomato and any available condiments such as cheese tunafish etc,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1970151869993494628.wav,the 802.11n standard operates on both the 2.4ghz and 5.0ghz frequencies,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11596505942268625598.wav,throughout 1960s brzezinski worked for john f kennedy as his advisor and then the lyndon b johnson administration,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1036771894648013441.wav,as light pollution in their heyday was not the kind of problem it is today they are usually located in cities or at campuses easier to reach than those built in modern times,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3560085468216752165.wav,as light pollution in their heyday was not the kind of problem it is today they are usually located in cities or at campuses easier to reach than those built in modern times,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15510957858467012907.wav,most of the smaller islands are independent nations or associated with france and known as luxury beach resorts,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14472713183013529731.wav,most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11525263464519603482.wav,most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/18089255921943570546.wav,the scenes are displayed on the pyramids and the different pyramids are lit up,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11827077161070295147.wav,the scenes are displayed on the pyramids and the different pyramids are lit up,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4332544138278608734.wav,this is an important way to distinguish between some verbs and objects,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10969774925516121312.wav,this is an important way to distinguish between some verbs and objects,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14982964006464846866.wav,as a result the performers smoke cannabis joints on stage and the theatre itself is encouraging the audience to join in,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6243143230365031162.wav,as a result the performers smoke cannabis joints on stage and the theatre itself is encouraging the audience to join in,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10550734868852131138.wav,on 15 august 1940 the allies invaded southern france the invasion was called operation dragoon,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4690800207484418897.wav,the vertical clearance under the bridge is 15 meters construction was completed in august 2011 it didn't open to traffic until march 2017,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9864990645729015969.wav,the vertical clearance under the bridge is 15 meters construction was completed in august 2011 it didn't open to traffic until march 2017,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11974497390699501411.wav,the find also grants insight into the evolution of feathers in birds,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12596201646041937807.wav,the find also grants insight into the evolution of feathers in birds,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/978391636333640472.wav,towards the end of the middle ages western europe began to develop their own style one of the biggest developments of the time as a result of the crusades people began to use buttons to fasten clothing,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3795099655869307739.wav,towards the end of the middle ages western europe began to develop their own style one of the biggest developments of the time as a result of the crusades people began to use buttons to fasten clothing,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1447510838326873839.wav,also between each dynasty was an unstable age of divided provinces the best-known of these periods was the three kingdoms epoch taking place for 60 years between the han and the jin dynasty,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7963255664903240942.wav,also between each dynasty was an unstable age of divided provinces the best-known of these periods was the three kingdoms epoch taking place for 60 years between the han and the jin dynasty,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5866078581108668966.wav,so it is likely that the notation was added simply as a label,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14704091860070528032.wav,so it is likely that the notation was added simply as a label,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17551750048021783839.wav,a full 20% of the water that pours out of the planet's rivers into the oceans comes from the amazon,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7886295100481437768.wav,a full 20% of the water that pours out of the planet's rivers into the oceans comes from the amazon,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3083929122891715513.wav,ottawa is canada's charming bilingual capital and features an array of art galleries and museums that showcase canada's past and present,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2619313403364116566.wav,ottawa is canada's charming bilingual capital and features an array of art galleries and museums that showcase canada's past and present,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2462607144574975891.wav,severe weather is the generic term for any dangerous weather phenomenon with the potential to cause damage serious social disruption or loss of human life,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14291047344508554279.wav,severe weather is the generic term for any dangerous weather phenomenon with the potential to cause damage serious social disruption or loss of human life,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14328568808003469713.wav,europe is a continent that is relatively small but with many independent countries under normal circumstances travelling through multiple countries would mean having to go through visa applications and passport control multiple times,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2888426082139840822.wav,europe is a continent that is relatively small but with many independent countries under normal circumstances travelling through multiple countries would mean having to go through visa applications and passport control multiple times,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12200368278244671662.wav,these couples may choose to make an adoption plan for their baby,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11853072634976133891.wav,these couples may choose to make an adoption plan for their baby,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7266355212113564962.wav,this is the place the british colonisers took as their own and so if you are looking for evidence of the territory's colonial past this is a good place to start,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8260950316138046112.wav,this is the place the british colonisers took as their own and so if you are looking for evidence of the territory's colonial past this is a good place to start,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1963592535181342965.wav,the other nominations include best picture director cinematography costume design film-editing original score production design sound editing sound mixing and original screenplay,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10768814098664478369.wav,the other nominations include best picture director cinematography costume design film-editing original score production design sound editing sound mixing and original screenplay,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5131184112261114926.wav,the bridge is scheduled to be fully operational in september 2017 when the brazilian customs checkpoints are expected to be finished,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6614658234069371088.wav,the bridge is scheduled to be fully operational in september 2017 when the brazilian customs checkpoints are expected to be finished,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3664511950771966320.wav,the presence of a true  invisible team” larson and lafasto 1989 p109 is also a unique component of a virtual team,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2512373209802184926.wav,the presence of a true  invisible team” larson and lafasto 1989 p109 is also a unique component of a virtual team,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4848767269319106744.wav,a curry is a dish based on herbs and spices together with either meat or vegetables,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2024594662850694945.wav,a curry is a dish based on herbs and spices together with either meat or vegetables,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9177065516502908766.wav,by 1976 thirty percent of machu picchu had been restored and restoration continues till today,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13732033283623109766.wav,by 1976 thirty percent of machu picchu had been restored and restoration continues till today,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6275116524641817120.wav,angel 2006 explains the continuum approach as a method being used to help organizations reach a higher level of performance,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5204109021824689215.wav,a search of the internet for hostile environment course' will probably provide the address of a local company,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16311865697463361030.wav,a search of the internet for hostile environment course' will probably provide the address of a local company,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6605272483833286221.wav,re-entry shock comes on sooner than culture shock there's less of a honeymoon phase lasts longer and can be more severe,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9099003922402856523.wav,re-entry shock comes on sooner than culture shock there's less of a honeymoon phase lasts longer and can be more severe,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17535235071289984666.wav,cancellation policies vary but as of late march most coronavirus-based cancellation policies don't extend to july 2020 when the olympics had been scheduled,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2013850546771709559.wav,the city is in stark contrast to the rest of the country's cities because it has more of an arabic flair than of an african,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/941860798944293989.wav,the city is in stark contrast to the rest of the country's cities because it has more of an arabic flair than of an african,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1372746700546513130.wav,it was ruled by the vichy french these were french people who had made peace with the germans in 1940 and worked with the invaders instead of fighting them,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1054805305879816018.wav,it was ruled by the vichy french these were french people who had made peace with the germans in 1940 and worked with the invaders instead of fighting them,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5049759849654620438.wav,the disease is carried by pigs which then migrates to humans through mosquitos,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17567046183557458641.wav,the disease is carried by pigs which then migrates to humans through mosquitos,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3359859709812172802.wav,they usually have special food drink and entertainment offers to keep guests in a good mood and keep them at the premise,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8573379125813015407.wav,they usually have special food drink and entertainment offers to keep guests in a good mood and keep them at the premise,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1729210846741769405.wav,sleep interruption is the process of purposefully awakening during your normal sleep period and falling asleep a short time later 10–60 minutes,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13896470903695476292.wav,sleep interruption is the process of purposefully awakening during your normal sleep period and falling asleep a short time later 10–60 minutes,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/18202922830718982906.wav,professor pamela ferguson of the university of dundee notes journalists do seem to be walking a dangerous line if publishing photos etc of suspects,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16545276994853978309.wav,professor pamela ferguson of the university of dundee notes journalists do seem to be walking a dangerous line if publishing photos etc of suspects,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12462354014280856258.wav,the age where the events took place is commonly referred as the high middle ages the period of european history in the 11th 12th and 13th centuries ad 1000–1300,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8476150411360889825.wav,the age where the events took place is commonly referred as the high middle ages the period of european history in the 11th 12th and 13th centuries ad 1000–1300,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12784232275162817860.wav,congress began funding the obscenity initiative in fiscal 2005 and specified that the fbi must devote 10 agents to adult pornography,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5904418145588789259.wav,congress began funding the obscenity initiative in fiscal 2005 and specified that the fbi must devote 10 agents to adult pornography,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1111475259790805601.wav,oliver sacks in his paper the president's speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5143306658627135996.wav,oliver sacks in his paper the president's speech indicated how people who are unable to understand speech because of brain damage are nevertheless able to assess sincerity accurately,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14384731673566706407.wav,elements like calcium and potassium are considered metals of course there are also metals like silver and gold,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/394135166243682296.wav,asus eee pc earlier launched world-wide for cost-saving and functionality factors became a hot topic in 2007 taipei it month,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9154457394779597213.wav,asus eee pc earlier launched world-wide for cost-saving and functionality factors became a hot topic in 2007 taipei it month,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6845248534284654.wav,regular announcements in the metro are made only in catalan but unplanned disruptions are announced by an automated system in a wide variety of languages including spanish english french arabic and japanese,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9052682159806783261.wav,regular announcements in the metro are made only in catalan but unplanned disruptions are announced by an automated system in a wide variety of languages including spanish english french arabic and japanese,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15739600005438498912.wav,but after losing the captain's wicket india only made 36 runs loosing 7 wickets to end the innings,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14681158725429032808.wav,but after losing the captain's wicket india only made 36 runs loosing 7 wickets to end the innings,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9833173223298420094.wav,scaffolding is not a method of learning but rather an aid that provides support to individuals whom are undergoing a new learning experience such as using a new computer program or beginning a new project,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7411546787616977704.wav,scaffolding is not a method of learning but rather an aid that provides support to individuals whom are undergoing a new learning experience such as using a new computer program or beginning a new project,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12230326991067783666.wav,usa gymnastics and the usoc have the same goal making the sport of gymnastics and others as safe as possible for athletes to follow their dreams in a safe positive and empowered environment,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16437430878550556483.wav,usa gymnastics and the usoc have the same goal making the sport of gymnastics and others as safe as possible for athletes to follow their dreams in a safe positive and empowered environment,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7147508536410384136.wav,ancient cultures and tribes began to keep them for easy access to milk hair meat and skins,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2187541533417725553.wav,ancient cultures and tribes began to keep them for easy access to milk hair meat and skins,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4041283782469778574.wav,the work done was mostly theoretical but the program was written to simulate observations made of the sagittarius galaxy,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9492244844910613453.wav,the work done was mostly theoretical but the program was written to simulate observations made of the sagittarius galaxy,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9253409408372025849.wav,the tiger's roar is not like the full-voiced roar of a lion but more like a sentence of snarly shouted words,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1553627708563736436.wav,the tiger's roar is not like the full-voiced roar of a lion but more like a sentence of snarly shouted words,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10622204403793540766.wav,for example each year students from bennet school in north carolina design a website about their trip to the state capital each year the website gets remodeled but old versions are kept online to serve as a scrapbook,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10383288285905292158.wav,for example each year students from bennet school in north carolina design a website about their trip to the state capital each year the website gets remodeled but old versions are kept online to serve as a scrapbook,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3495437884024744716.wav,plants look their best when in a natural environment so resist the temptation to remove even just one specimen,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6927296460002744628.wav,plants look their best when in a natural environment so resist the temptation to remove even just one specimen,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17477520783262554049.wav,the use of video recording has led to important discoveries in the interpretation of micro-expressions facial movements which last a few milliseconds,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/5524098527613997160.wav,the use of video recording has led to important discoveries in the interpretation of micro-expressions facial movements which last a few milliseconds,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/13963903782504043145.wav,nextgen is a system the faa claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4562231445388891346.wav,nextgen is a system the faa claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1803816418609037922.wav,many german baked goods also feature almonds hazelnuts and other tree nuts popular cakes often pair particularly well with a cup of strong coffee,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12517884865939916901.wav,it states that the most effective place for the main subject is at the intersection of lines dividing the image into thirds vertically and horizontally see example,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4666717028619624057.wav,it states that the most effective place for the main subject is at the intersection of lines dividing the image into thirds vertically and horizontally see example,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4822858934027125258.wav,it isn't alone though experimentation and an experiment is a test that is used to eliminate one or more of the possible hypotheses asking questions and making observations also guide scientific research,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9951576861356531238.wav,it isn't alone though experimentation and an experiment is a test that is used to eliminate one or more of the possible hypotheses asking questions and making observations also guide scientific research,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6080082056978846750.wav,the satellite was sent into space by a rocket scientists use telescopes in space because the earth's atmosphere distorts some of our light and view,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3005219570158977238.wav,the satellite was sent into space by a rocket scientists use telescopes in space because the earth's atmosphere distorts some of our light and view,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3236057319333367673.wav,as with all south african national parks there are daily conservation and entry fees for the park,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/9544943042431649615.wav,as with all south african national parks there are daily conservation and entry fees for the park,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8281638920677065102.wav,the official falklands currency is the falkland pound fkp whose value is set equivalent to that of one british pound gbp,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2497077037159179595.wav,the official falklands currency is the falkland pound fkp whose value is set equivalent to that of one british pound gbp,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14240553912561192306.wav,the lower the tension the more positive the life force present every person has the potential to find absolute peace and contentment,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/4940213511640275250.wav,italian is also the everyday language used by most of those who work in the state while latin is often used in religious ceremonies,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1273817225649957097.wav,italian is also the everyday language used by most of those who work in the state while latin is often used in religious ceremonies,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11966709226632417907.wav,everything in the universe is made of matter all matter is made of tiny particles called atoms,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16702780028313283623.wav,everything in the universe is made of matter all matter is made of tiny particles called atoms,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12966312239837756963.wav,this is called a chemical's ph you can make an indicator using red cabbage juice,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12018418318980824126.wav,this is called a chemical's ph you can make an indicator using red cabbage juice,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12970636128542220038.wav,mass car ownership also leads to a higher incidence of accidents on the roads which leads to the invention of new techniques in healthcare for repairing damaged bodies,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15278922555301201869.wav,mass car ownership also leads to a higher incidence of accidents on the roads which leads to the invention of new techniques in healthcare for repairing damaged bodies,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1270296314827012368.wav,the correlation between brain pathology and behaviour supports scientists in their research,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/6701991686450020774.wav,the correlation between brain pathology and behaviour supports scientists in their research,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/16561255522246307224.wav,there are still many men and women alive who survived their time here and many more who had loved ones who were murdered or worked to death there jews and non-jews alike,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14624695685248966546.wav,there are still many men and women alive who survived their time here and many more who had loved ones who were murdered or worked to death there jews and non-jews alike,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/7481269528554216749.wav,he [wales] basically lied to us from the start. first by acting as if this was for legal reasons. second by pretending he was listening to us right up to his art deletion.	 h e | [ w a l e s ] | b a s i c a l l y | l i e d | t o | u s | f r o m | t h e | s t a r t . | f i r s t | b y | a c t i n g | a s | i f | t h i s | w a s | f o r | l e g a l | r e a s o n s . | s e c o n d | b y | p r e t e n d i n g | h e | w a s | l i s t e n i n g | t o | u s | r i g h t | u p | t o | h i s | a r t | d e l e t i o n . |,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
